movie_id,title,director,top_cast
35032,The Pirate,Vincente Minnelli,Judy Garland Gene Kelly Walter Slezak Gladys Cooper Reginald Owen
5178,The Good Heart,Dagur Kári,Brian Cox Paul Dano Stephanie Szostak Isild Le Besco Bill Buell
8618,The History Boys,Nicholas Hytner,Samuel Anderson Dominic Cooper James Corden Samuel Barnett Russell Tovey
3116,Midnight Cowboy,John Schlesinger,Dustin Hoffman Jon Voight Sylvia Miles John McGiver Brenda Vaccaro
9427,The Full Monty,Peter Cattaneo,Robert Carlyle Mark Addy William Snape Steve Huison Tom Wilkinson
813,Airplane!,Jerry Zucker,Robert Hays Julie Hagerty Kareem Abdul-Jabbar Lloyd Bridges Peter Graves
352978,Chain of Command,Kevin Carraway,Michael Jai White Steve Austin Max Ryan Allen Yates
10634,Friday,F. Gary Gray,Ice Cube Chris Tucker Nia Long Tom Lister Jr. John Witherspoon
9516,Menace II Society,Albert Hughes,Tyrin Turner Larenz Tate Glenn Plummer Jada Pinkett Smith Samuel L. Jackson
16288,Creepshow 2,Michael Gornick,George Kennedy Dorothy Lamour Lois Chiles Tom Savini Tom Wright
23330,The Ballad of Cable Hogue,Sam Peckinpah,Jason Robards Stella Stevens David Warner Slim Pickens L.Q. Jones
18900,In Cold Blood,Richard Brooks,Robert Blake Scott Wilson John Forsythe Paul Stewart Gerald S. O'Loughlin
27029,The Nun's Story,Fred Zinnemann,Audrey Hepburn Peter Finch Peggy Ashcroft Dean Jagger Mildred Dunnock
26268,Harper,Jack Smight,Paul Newman Lauren Bacall Julie Harris Arthur Hill Janet Leigh
573,Frenzy,Alfred Hitchcock,Jon Finch Alec McCowen Barry Foster Billie Whitelaw Anna Massey
310131,The Witch,Robert Eggers,Anya Taylor-Joy Ralph Ineson Kate Dickie Harvey Scrimshaw Ellie Grainger
40505,I Got the Hook Up,Michael Martin,Master P Anthony Johnson Ice Cube Tom Lister Jr.
11363,She's the One,Edward Burns,Edward Burns Michael McGlone Cameron Diaz Jennifer Aniston John Mahoney
3033,Gods and Monsters,Bill Condon,Ian McKellen Brendan Fraser Lynn Redgrave Lolita Davidovich David Dukes
25376,The Secret in Their Eyes,Juan José Campanella,Ricardo Darín Soledad Villamil Pablo Rago Javier Godino Guillermo Francella
22007,Train,Gideon Raff,Thora Birch Gideon Emery Gloria Votsis Derek Magyar Todd Jensen
765,Evil Dead II,Sam Raimi,Bruce Campbell Sarah Berry Dan Hicks Kassie DePaiva Denise Bixler
10615,Pootie Tang,Louis C.K.,Jennifer Coolidge Lance Crouther J.B. Smoove Reg E. Cathey Robert Vaughn
205321,Sharknado,Anthony C. Ferrante,Ian Ziering Tara Reid Cassandra Scerbo John Heard Jaason Simmons
89540,The Other Conquest,Salvador Carrasco,Damián Delgado José Carlos Rodríguez Elpidia Carrillo Iñaki Aierra Honorato Magaloni
46146,Troll Hunter,André Øvredal,Otto Jespersen Hans Morten Hansen Tomas Alf Larsen Johanna Mørck Knut Nærum
38007,Ira & Abby,Robert Cary,Chris Messina Jennifer Westfeldt David Margulies Kali Rocha Kevin Sussman
14256,Winter Passing,Adam Rapp,Zooey Deschanel Will Ferrell Ed Harris Amy Madigan Amelia Warner
540,D.E.B.S.,Angela Robinson,Sara Foster Meagan Good Jordana Brewster Devon Aoki Jill Ritchie
370464,The Masked Saint,Warren P. Sonoda,Brett Granstaff Lara Jean Chorostecki T.J. McGibbon Diahann Carroll Roddy Piper
20055,The Betrayed,Amanda Gusack,Melissa George Oded Fehr Christian Campbell Alice Krige Connor Christopher Levins
224569,Taxman,Avi Nesher,Joe Pantoliano Wade Dominguez Elizabeth Berkley Michael Chiklis Robert Townsend
395766,The Secret,Nick Murphy ,James Nesbitt Genevieve O'Reilly Jason Watkins Laura Pyper Glen Wallace
39303,2:13,Charles Adelman,Mark Thompson Mark Pellegrino Teri Polo Kevin Pollak
142061,"Batman: The Dark Knight Returns, Part 2",Jay Oliva,Peter Weller Ariel Winter David Selby Michael Emerson Mark Valley
370662,Time to Choose,Charles Ferguson,Oscar Isaac Jane Goodall Jerry Brown Neal Barnard Michael Pollan
252360,In the Name of the King III,Uwe Boll,Dominic Purcell Ralitsa Paskaleva Bashar Rahal Nikolai Sotirov Marian Valev
256740,Wicked Blood,Mark Young,Abigail Breslin James Purefoy Sean Bean Alexa PenaVega Jake Busey
299145,Stranded,"Daniel Petrie, Jr.",Scott Eastwood Rita Wilson Jeff Fahey David James Elliott Kim Matula
241766,Lords of London,Antonio Simoncini,Glen Murphy Ray Winstone Giovanni Capalbo Serena Iansiti Christopher Hatherhall
12535,High Anxiety,Mel Brooks,Mel Brooks Madeline Kahn Cloris Leachman Harvey Korman Ron Carey
1667,March of the Penguins,Luc Jacquet,Morgan Freeman Charles Berling Romane Bohringer Jules Sitruk
50839,Margin Call,J.C. Chandor,Kevin Spacey Paul Bettany Jeremy Irons Zachary Quinto Ashley Williams
86549,August,Eldar Rapaport,Murray Bartlett Daniel Dugan Adrian Gonzalez
13973,Choke,Clark Gregg,Sam Rockwell Anjelica Huston Kelly Macdonald Brad William Henke Clark Gregg
244786,Whiplash,Damien Chazelle,Miles Teller J.K. Simmons Melissa Benoist Austin Stowell Jayson Blair
598,City of God,Fernando Meirelles,Alexandre Rodrigues Leandro Firmino Phellipe Haagensen Douglas Silva Jonathan Haagensen
11129,Human Traffic,Justin Kerrigan,John Simm Danny Dyer Lorraine Pilkington Shaun Parkes Nicola Reynolds
75861,To Write Love on Her Arms,Nathan Frankowski,Kat Dennings Chad Michael Murray Rupert Friend Corbin Bleu Mark Saul
13551,The Dead Girl,Karen Moncrieff,Brittany Murphy Toni Collette Rose Byrne Josh Brolin James Franco
103663,The Hunt,Thomas Vinterberg,Mads Mikkelsen Alexandra Rapaport Thomas Bo Larsen Anne Louise Hassing Lars Ranthe
850,A Christmas Story,Bob Clark,Melinda Dillon Darren McGavin Peter Billingsley Jean Shepherd Ian Petrella
12586,Bella,Alejandro Monteverde,Tammy Blanchard Angélica Aragón Ali Landry Jaime Tirelli Manny Pérez
11564,Class of 1984,Mark L. Lester,Perry King Merrie Lynn Ross Tim Van Patten Michael J. Fox Roddy McDowall
301748,The Opposite Sex,Jonathan Silverman,Mena Suvari Eric Roberts Kristin Chenoweth Dana Ashbrook Kenan Thompson
108346,Dreaming of Joseph Lees,Eric Styles,Rupert Graves Samantha Morton Nicholas Woodeson Lee Ross Felix Billson
8841,The Class,Laurent Cantet,François Bégaudeau Franck Keïta Esmeralda Ouertani Rachel Regulier Wei Huang
805,Rosemary's Baby,Roman Polanski,Mia Farrow John Cassavetes Ruth Gordon Sidney Blackmer Maurice Evans
11697,The Man Who Shot Liberty Valance,John Ford,John Wayne James Stewart Vera Miles Lee Marvin Edmond O'Brien
22051,Adam,Max Mayer,Hugh Dancy Rose Byrne Peter Gallagher Amy Irving Frankie Faison
436,Maria Full of Grace,Joshua Marston,Catalina Sandino Moreno Guilied Lopez Yenny Paola Vega John Álex Toro Virgina Ariza
55347,Beginners,Mike Mills,Ewan McGregor Christopher Plummer Mélanie Laurent Goran Visnjic Kai Lennox
10070,Feast,John Gulager,Balthazar Getty Henry Rollins Navi Rawat Judah Friedlander Jason Mewes
8469,Animal House,John Landis,John Belushi Tim Matheson John Vernon Verna Bloom Tom Hulce
658,Goldfinger,Guy Hamilton,Sean Connery Honor Blackman Gert Fröbe Shirley Eaton Tania Mallet
125490,Antiviral,Brandon Cronenberg,Caleb Landry Jones Sarah Gadon Malcolm McDowell Joe Pingue Sheila McCarthy
1585,It's a Wonderful Life,Frank Capra,James Stewart Donna Reed Lionel Barrymore Thomas Mitchell Henry Travers
627,Trainspotting,Danny Boyle,Ewan McGregor Ewen Bremner Jonny Lee Miller Robert Carlyle Kelly Macdonald
23618,The Original Kings of Comedy,Spike Lee,Steve Harvey D. L. Hughley Cedric the Entertainer Bernie Mac
41436,Paranormal Activity 2,Tod Williams,Katie Featherston David Bierend Brian Boland Molly Ephraim Seth Ginsberg
10162,Waking Ned,Kirk Jones,Ian Bannen David Kelly Fionnula Flanagan Susan Lynch Brendan Dempsey
1430,Bowling for Columbine,Michael Moore,Michael Moore George H. W. Bush George W. Bush Dick Clark Charlton Heston
259943,Coming Home,Zhang Yimou,Gong Li Chen Dao-Ming Guo Tao Zhang Jia-Yi Yan Ni
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Jack Sholder,Robert Englund Mark Patton Kim Myers Robert Rusler Clu Gulager
11257,A Room with a View,James Ivory,Maggie Smith Helena Bonham Carter Denholm Elliott Julian Sands Simon Callow
158015,The Purge,James DeMonaco,Lena Headey Ethan Hawke Max Burkholder Adelaide Kane Rhys Wakefield
82507,Sinister,Scott Derrickson,Ethan Hawke Juliet Rylance Vincent D'Onofrio James Ransone Fred Dalton Thompson
20337,Martin Lawrence Live: Runteldat,Martin Lawrence,Martin Lawrence
261,Cat on a Hot Tin Roof,Richard Brooks,Elizabeth Taylor Paul Newman Burl Ives Judith Anderson Jack Carson
1685,Beneath the Planet of the Apes,Ted Post,James Franciscus Kim Hunter Maurice Evans Linda Harrison Charlton Heston
20737,Air Bud,Charles Martin Smith,Kevin Zegers Wendy Makkena Michael Jeter Bill Cobbs Brendan Fletcher
10991,Pokémon: Spell of the Unknown,Michael Haigney,Veronica Taylor Rachael Lillis Eric Stuart
10225,Friday the 13th Part VI: Jason Lives,Tom McLoughlin,Thom Mathews Jennifer Cooke David Kagen Renée Jones Tom Fridley
826,The Bridge on the River Kwai,David Lean,William Holden Alec Guinness Jack Hawkins Sessue Hayakawa James Donald
34086,Spaced Invaders,Patrick Read Johnson,Ariana Richards Douglas Barr Royal Dano William Holmes
5854,Family Plot,Alfred Hitchcock,Barbara Harris Bruce Dern Karen Black William Devane Ed Lauter
284,The Apartment,Billy Wilder,Jack Lemmon Shirley MacLaine Fred MacMurray Ray Walston Jack Kruschen
10285,Jason Goes to Hell: The Final Friday,Adam Marcus,Kane Hodder John D. LeMay Kari Keegan Steven Williams Steven Culp
5780,Torn Curtain,Alfred Hitchcock,Paul Newman Julie Andrews Lila Kedrova Hansjörg Felmy Tamara Toumanova
292,Dave Chappelle's Block Party,Michel Gondry,Dave Chappelle Erykah Badu Common Yasiin Bey Bilal
223485,Slow West,John Maclean,Michael Fassbender Kodi Smit-McPhee Ben Mendelsohn Caren Pistorius Rory McCann
29463,Krush Groove,Michael Schultz,Blair Underwood Joseph Simmons Darryl McDaniels Sheila E. Kurtis Blow
18065,Next Day Air,Benny Boom,Donald Faison Mike Epps Wood Harris Omari Hardwick Yasiin Bey
22013,Elmer Gantry,Richard Brooks,Burt Lancaster Jean Simmons Arthur Kennedy Dean Jagger Shirley Jones
821,Judgment at Nuremberg,Stanley Kramer,Spencer Tracy Burt Lancaster Richard Widmark Marlene Dietrich Maximilian Schell
53862,Trippin',David Raynr,Deon Richmond Donald Faison Guy Torry Maia Campbell Aloma Wright
3089,Red River,Howard Hawks,John Wayne Montgomery Clift Joanne Dru Walter Brennan Coleen Gray
30139,Phat Girlz,Nnegest Likké,Mo'Nique Jimmy Jean-Louis Godfrey Joyful Drake Brendan Walsh
132344,Before Midnight,Richard Linklater,Ethan Hawke Julie Delpy Seamus Davey-Fitzpatrick Jennifer Prior Charlotte Prior
15582,Teen Wolf Too,Christopher Leitch,Jason Bateman Kim Darby John Astin Mark Holton Estee Chandler
15158,Phantasm II,Don Coscarelli,James Le Gros Reggie Bannister Angus Scrimm Paula Irvine Samantha Phillips
44634,Woman Thou Art Loosed,Michael Schultz,Kimberly Elise Loretta Devine Debbi Morgan Michael Boatman Louisa Abernathy
30309,Real Women Have Curves,Patricia Cardoso,America Ferrera Lupe Ontiveros Ingrid Oliu George Lopez Brian Sites
7509,Water,Deepa Mehta,Lisa Ray Sarala John Abraham Seema Biswas Waheeda Rehman
10557,East Is East,Damien O'Donnell,Om Puri Linda Bassett Ian Aspinall Jimi Mistry Archie Panjabi
23531,Whipped,Peter M. Cohen,Amanda Peet Brian Van Holt Jonathan Abrahams Zorie Barber Judah Domke
28005,Kama Sutra - A Tale of Love,Mira Nair,Indira Varma Sarita Choudhury Ramon Tikaram Naveen Andrews
40247,Please Give,Nicole Holofcener,Rebecca Hall Catherine Keener Amanda Peet Oliver Platt Sarah Steele
252,Willy Wonka & the Chocolate Factory,Mel Stuart,Gene Wilder Jack Albertson Peter Ostrum Roy Kinnear Denise Nickerson
24126,Warlock: The Armageddon,Anthony Hickox,Julian Sands Chris Young Paula Marshall Joanna Pacula Steve Kahan
13982,8 Heads in a Duffel Bag,Tom Schulman,Joe Pesci Kristy Swanson George Hamilton Dyan Cannon Andy Comeau
16642,Days of Heaven,Terrence Malick,Richard Gere Brooke Adams Linda Manz Sam Shepard Robert J. Wilke
17734,Thirteen Conversations About One Thing,Jill Sprecher,John Turturro Clea DuVall Matthew McConaughey Amy Irving Alan Arkin
18892,Jawbreaker,Darren Stein,Rose McGowan Julie Benz Rebecca Gayheart Carol Kane Pam Grier
549,Basquiat,Julian Schnabel,Jeffrey Wright David Bowie Dennis Hopper Gary Oldman Benicio del Toro
121986,Frances Ha,Noah Baumbach,Greta Gerwig Mickey Sumner Adam Driver Michael Zegen Michael Esper
868,Tsotsi,Gavin Hood,Presley Chweneyagae Jerry Mofokeng Terry Pheto Kenneth Nkosi Zenzo Ngqobe
10683,Happiness,Todd Solondz,Jane Adams Jon Lovitz Philip Seymour Hoffman Dylan Baker Evan Silverberg
17995,DysFunktional Family,George Gallo,Eddie Griffin Joe Howard Matthew Brent Robert Noble
246403,Tusk,Kevin Smith,Michael Parks Justin Long Haley Joel Osment Génesis Rodríguez Ralph Garman
670,Oldboy,Park Chan-wook,Choi Min-sik Yoo Ji-tae Kang Hye-jung Kim Byeong-ok Oh Dal-su
35691,Letters to God,David Nixon,Robyn Lively Jeffrey Johnson Bailee Madison Maree Cheatham Tanner Maguire
49010,Hobo with a Shotgun,Jason Eisener,Rutger Hauer Gregory Smith Robb Wells Brian Downey Molly Dunsworth
317930,Compadres,Enrique Begné,Omar Chaparro Joey Morgan Aislinn Derbez Eric Roberts Camila Sodi
11229,Freeway,Matthew Bright,Kiefer Sutherland Reese Witherspoon Wolfgang Bodison Dan Hedaya Amanda Plummer
22488,Love's Abiding Joy,Michael Landon Jr.,Erin Cottrell Logan Bartholomew William Morgan Sheppard James Tupper Irene Bedard
24469,Fish Tank,Andrea Arnold,Katie Jarvis Michael Fassbender Kierston Wareing Rebecca Griffiths Harry Treadaway
82533,Damsels in Distress,Whit Stillman,Greta Gerwig Carrie MacLemore Megalyn Echikunwoke Analeigh Tipton Ryan Metcalf
50942,Creature,Stuart Gillard,Craig T. Nelson Kim Cattrall Colm Feore Cress Williams Michael Reilly Burke
84174,Bachelorette,Leslye Headland,Kirsten Dunst Isla Fisher Lizzy Caplan Rebel Wilson Adam Scott
34099,Brave New Girl,Bobby Roth,Virginia Madsen Lindsey Haun Barbara Mamabolo John Ralston Nick Roth
79940,Tim and Eric's Billion Dollar Movie,Tim Heidecker,Eric Wareheim Tim Heidecker John C. Reilly Zach Galifianakis Will Ferrell
342,Summer Storm,Marco Kreuzpaintner,Robert Stadlober Kostja Ullmann Alicja Bachleda-Curuś Jürgen Tonkel Tristano Casanova
281230,Fort McCoy,Michael Worth,Eric Stoltz Kate Connor Lyndsy Fonseca Andy Hirsch Camryn Manheim
38033,Chain Letter,Deon Taylor,Nikki Reed Keith David Brad Dourif Betsy Russell Cherilyn Wilson
100975,Just Looking,Jason Alexander,Gretchen Mol Patti LuPone Peter Onorati Ryan Merriman Richard V. Licata
38541,The Divide,Xavier Gens,Lauren German Michael Biehn Milo Ventimiglia Courtney B. Vance Ashton Holmes
39563,The Eclipse,Conor McPherson,Ciarán Hinds Aidan Quinn Iben Hjejle Jim Norton Valerie Spelman
234212,Demonic,Will Canon,Maria Bello Frank Grillo Cody Horn Dustin Milligan Megan Park
27404,My Big Fat Independent Movie,Philip Zlotorynski,Paget Brewster Neil Barton Eric Hoffman Darren Keefe Ashley Head
170480,The Deported,Lance Kawas,Nicholas Turturro Talia Shire Paul Rodríguez Gary Valentine Nick Turturro III
71866,Tanner Hall,Francesca Gregorini,Rooney Mara Georgia King Brie Larson Amy Ferguson Antonia Steinberg
192210,Open Road,Márcio Garcia,Camilla Belle Andy García Colin Egglesfield Juliette Lewis Christiane Torloni
180296,They Came Together,David Wain,Paul Rudd Amy Poehler Bill Hader Ellie Kemper Cobie Smulders
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Craig Moss,Kathryn Fiore Flip Schultz Olivia Alexander Arturo del Puerto Danny Woodburn
70006,Never Back Down 2: The Beatdown,Michael Jai White,Stacey Asaro Gralen Bryant Banks Rus Blackwell Beau Brasso Eddie Bravo
26039,Point Blank,John Boorman,Lee Marvin Angie Dickinson Keenan Wynn Carroll O'Connor Lloyd Bochner
79587,Four Single Fathers,Paolo Monico,Alessandro Gassman Francesco Quinn Joe Urla Lenny Venito Jennifer Esposito
176077,Enter the Dangerous Mind,Youssef Delara,Jake Hoffman Nikki Reed Thomas Dekker Scott Bakula Jason Priestley
260947,Something Wicked,Darin Scott,Shantel VanSanten John Robinson James Patrick Stuart Brittany Murphy Robert Blanche
342502,AWOL-72,Christian Sesma,Luke Goss RZA Bokeem Woodbine Louis Mandylor Brooke Newton
191229,Iguana,Monte Hellman,Everett McGill Fabio Testi Michael Madsen Jack Taylor
43213,Chicago Overcoat,Brian Caunter,Frank Vincent Kathrine Narducci Mike Starr Stacy Keach Armand Assante
44594,Barry Munday,Chris D'Arienzo,Patrick Wilson Malcolm McDowell Judy Greer Chloë Sevigny Missi Pyle
666,Central Station,Walter Salles,Fernanda Montenegro Marília Pêra Vinícius de Oliveira Othon Bastos Otávio Augusto
248,Pocketful of Miracles,Frank Capra,Glenn Ford Bette Davis Hope Lange Arthur O'Connell Peter Falk
325173,Close Range,Isaac Florentine,Scott Adkins Nick Chinlund Caitlin Keats Jake La Botz Tony Perez
55831,Boynton Beach Club,,Brenda Vaccaro Dyan Cannon Joseph Bologna
351043,Amnesiac,Michael Polish,Kate Bosworth Wes Bentley Shashawnee Hall Richard Riehle Patrick Bauchau
43942,Freakonomics,Heidi Ewing,Zoe Sloane Jade Viggiano Amancaya Aguilar Kahiry Bess Alisha Naragsheth
10226,High Tension,Alexandre Aja,Cécile de France Maïwenn Philippe Nahon Franck Khalfoun Andrei Finti
66942,Griff the Invisible,Leon Ford,Ryan Kwanten Maeve Dermody Marshall Napier Heather Mitchell Patrick Brammall
356483,Unnatural,Hank Braxtan,James Remar Sherilyn Fenn Ron Carlson Graham Greene Allegra Carpenter
10476,Hustle & Flow,Craig Brewer,Terrence Howard Anthony Anderson Taryn Manning Taraji P. Henson Elise Neal
239,Some Like It Hot,Billy Wilder,Marilyn Monroe Tony Curtis Jack Lemmon George Raft Pat O’Brien
10281,Friday the 13th Part VII: The New Blood,John Carl Buechler,Kane Hodder Lar Park Lincoln Susan Jennifer Sullivan Kevin Spirtas Terry Kiser
630,The Wizard of Oz,Victor Fleming,Judy Garland Frank Morgan Ray Bolger Bert Lahr Jack Haley
3034,Young Frankenstein,Mel Brooks,Gene Wilder Peter Boyle Marty Feldman Madeline Kahn Cloris Leachman
13025,Diary of the Dead,George A. Romero,Michelle Morgan Joshua Close Shawn Roberts Amy Lalonde Joe Dinicol
21461,Lage Raho Munna Bhai,Rajkumar Hirani,Sanjay Dutt Arshad Warsi Dilip Prabhavalkar Vidya Balan Dia Mirza
55306,Ulee's Gold,Victor Nunez,Peter Fonda Patricia Richardson Christine Dunford Tom Wood Jessica Biel
17264,The Black Stallion,Carroll Ballard,Kelly Reno Mickey Rooney Teri Garr Clarence Muse Hoyt Axton
346081,Sardaarji,Rohit Jugraj,
16016,Journey to Saturn,Kresten Vestbjerg Andersen,Casper Christensen Frank Hvam Ali Kazim Iben Hjejle Peter Belli
15875,Donovan's Reef,John Ford,John Wayne Elizabeth Allen Lee Marvin Cesar Romero Mike Mazurki
5900,The Dress,Alex van Warmerdam,Henri Garcin Ingeborg Elzevier Khaldoun Elmecky Margo Dames Frans Vorstman
43306,A Guy Named Joe,Victor Fleming,Spencer Tracy Irene Dunne Van Johnson Ward Bond James Gleason
11072,Blazing Saddles,Mel Brooks,Cleavon Little Gene Wilder Harvey Korman Slim Pickens Madeline Kahn
9730,Friday the 13th: The Final Chapter,Joseph Zito,Kimberly Beck Erich Anderson Corey Feldman Barbara Howard Crispin Glover
209274,Ida,Paweł Pawlikowski,Agata Trzebuchowska Agata Kulesza Joanna Kulig Dawid Ogrodnik Adam Szyszkowski
26371,Maurice,James Ivory,James Wilby Hugh Grant Rupert Graves Denholm Elliott Simon Callow
14137,Beer League,Frank Sebastiano,Artie Lange Ralph Macchio Anthony DeSando Jimmy Palumbo Joe Lo Truglio
291,Riding Giants,Stacy Peralta,Jeff Clark Darrick Doerner Laird Hamilton Dave Kalama David H. Kalama Jr.
14139,Timecrimes,Nacho Vigalondo,Karra Elejalde Candela Fernández Bárbara Goenaga Nacho Vigalondo Juan Inciarte
